delivery_id,order_id,delivery_status,delivery_time,rider_id
5454,4676,Not Delivered,"1 day, 0:09:03",15
5455,1619,Order,18:45:38,13
5456,8881,Order,5:07:57,14
5457,250,Delivered,12:34:10,1
5458,9819,Order,14:37:32,7
5459,2921,Not Delivered,23:00:37,11
5460,8633,Delivered,18:35:30,14
5461,2740,Order,9:43:10,10
5462,8449,Delivered,1:37:27,8
5463,5528,Delivered,"1 day, 0:54:33",14
5464,3749,Delivered,"1 day, 0:59:17",20
5465,9116,Order,19:24:24,13
5466,7024,Not Delivered,12:31:11,11
5467,6264,Order,12:12:59,11
5468,1308,Not Delivered,14:19:09,11
5469,2231,Order,9:34:12,6
5470,3032,Order,8:21:14,8
5471,996,Order,18:35:10,13
5472,6616,Order,11:28:48,3
5473,531,Order,23:18:32,10
5474,1458,Not Delivered,"1 day, 0:23:14",3
5475,2241,Not Delivered,18:24:34,7
5476,593,Order,15:39:18,10
5477,501,Order,"1 day, 0:43:42",14
5478,1969,Delivered,7:02:06,10
5479,9698,Delivered,15:37:01,3
5480,7255,Not Delivered,18:31:50,9
5481,1585,Not Delivered,3:32:47,8
5482,8629,Delivered,14:30:40,10
5483,8254,Delivered,8:10:38,6
5484,8097,Not Delivered,17:26:25,17
5485,8712,Not Delivered,17:53:49,19
5486,9111,Order,10:36:26,9
5487,7369,Not Delivered,17:10:51,8
5488,3090,Not Delivered,12:57:41,7
5489,4995,Not Delivered,2:20:53,8
5490,8688,Order,15:40:19,19
5491,5105,Order,1:24:21,1
5492,3701,Delivered,"1 day, 0:20:01",5
5493,356,Not Delivered,21:53:10,15
5494,4661,Order,1:54:02,5
5495,5411,Delivered,18:53:16,9
5496,3131,Not Delivered,14:12:50,4
5497,6264,Delivered,15:58:41,5
5498,4352,Not Delivered,22:57:57,18
5499,465,Order,3:30:26,19
5500,4999,Not Delivered,3:57:55,12
5501,7413,Not Delivered,19:32:57,1
5502,2516,Not Delivered,4:57:13,10
5503,3182,Not Delivered,21:37:17,16
5504,9393,Delivered,19:29:42,17
5505,7085,Not Delivered,"1 day, 0:00:15",13
5506,821,Order,6:37:01,3
5507,2412,Not Delivered,13:35:26,11
5508,4608,Delivered,14:37:15,20
5509,2995,Not Delivered,2:20:50,8
5510,6955,Delivered,14:49:17,9
5511,1745,Delivered,23:43:24,15
5512,9246,Not Delivered,4:06:08,19
5513,373,Order,7:04:04,13
5514,4929,Order,22:09:17,1
5515,9085,Delivered,6:00:22,19
5516,5121,Not Delivered,10:01:38,2
5517,5526,Order,9:52:44,20
5518,2939,Not Delivered,20:14:40,9
5519,1869,Delivered,4:29:28,11
5520,4702,Order,0:41:12,3
5521,1208,Not Delivered,2:32:00,18
5522,1593,Not Delivered,11:39:34,5
5523,1775,Delivered,13:48:44,10
5524,2938,Order,12:22:31,11
5525,6005,Delivered,19:12:23,3
5526,8394,Order,23:22:20,3
5527,485,Order,13:58:50,10
5528,823,Order,22:52:59,12
5529,2138,Order,0:22:40,13
5530,4635,Delivered,11:25:56,20
5531,2051,Order,5:56:31,19
5532,1702,Delivered,21:02:21,4
5533,6766,Not Delivered,15:09:16,12
5534,6733,Order,6:29:18,1
5535,7098,Order,14:21:44,18
5536,9513,Delivered,9:30:43,8
5537,7197,Not Delivered,"1 day, 0:27:19",3
5538,6717,Order,10:02:41,11
5539,5209,Order,19:18:05,4
5540,8941,Delivered,19:48:33,9
5541,8852,Not Delivered,12:21:15,10
5542,7716,Not Delivered,8:47:31,19
5543,8024,Order,"1 day, 0:36:42",17
5544,545,Not Delivered,11:03:16,20
5545,4392,Not Delivered,11:40:37,12
5546,2004,Order,4:39:37,12
5547,9846,Delivered,13:52:09,10
5548,2863,Order,14:34:44,20
5549,9597,Delivered,21:49:58,3
5550,6966,Not Delivered,2:10:20,7
5551,4220,Not Delivered,18:35:34,6
5552,4373,Not Delivered,12:05:22,20
5553,5882,Delivered,13:46:11,8
5554,3164,Delivered,3:00:44,16
5555,4886,Not Delivered,7:04:58,3
5556,269,Order,7:07:52,2
5557,5907,Not Delivered,10:40:25,3
5558,8438,Order,2:36:06,13
5559,336,Order,6:01:30,11
5560,9097,Delivered,20:15:58,12
5561,9620,Not Delivered,14:30:13,14
5562,3751,Not Delivered,19:50:20,18
5563,2016,Not Delivered,13:03:06,17
5564,5093,Not Delivered,15:50:39,16
5565,6667,Not Delivered,17:53:07,1
5566,1213,Not Delivered,8:28:06,15
5567,5835,Order,3:56:33,20
5568,3881,Delivered,21:51:29,5
5569,2826,Order,3:12:37,5
5570,577,Order,11:20:04,7
5571,7085,Not Delivered,8:15:05,2
5572,6579,Delivered,13:22:02,5
5573,6368,Order,1:46:18,15
5574,7311,Delivered,10:42:35,3
5575,141,Not Delivered,14:41:29,9
5576,7221,Order,10:32:50,11
5577,4212,Not Delivered,10:01:48,7
5578,306,Delivered,23:53:59,1
5579,1177,Order,3:01:51,3
5580,9493,Delivered,23:22:16,6
5581,4071,Order,21:24:49,10
5582,338,Delivered,2:56:00,10
5583,5281,Not Delivered,"1 day, 0:35:39",19
5584,4999,Delivered,6:22:25,6
5585,4641,Not Delivered,7:18:57,17
5586,2679,Order,9:20:55,9
5587,382,Not Delivered,0:56:44,5
5588,6863,Delivered,18:03:01,20
5589,1891,Delivered,4:50:17,4
5590,9288,Not Delivered,21:56:39,3
5591,9378,Not Delivered,4:02:17,3
5592,1260,Delivered,15:48:17,17
5593,2602,Order,"1 day, 0:36:20",13
5594,501,Not Delivered,14:02:55,9
5595,272,Order,12:16:54,2
5596,9360,Delivered,3:24:17,2
5597,9832,Delivered,0:51:27,15
5598,187,Not Delivered,4:16:24,8
5599,832,Not Delivered,16:07:11,4
5600,5235,Order,20:29:44,7
5601,5417,Order,19:07:26,6
5602,2407,Order,9:30:43,14
5603,3559,Not Delivered,22:01:51,14
5604,7003,Order,9:47:15,10
5605,862,Delivered,7:04:49,13
5606,2059,Delivered,6:49:37,3
5607,2608,Order,0:30:24,13
5608,4056,Delivered,15:37:17,12
5609,1629,Order,1:56:54,20
5610,5853,Not Delivered,15:19:08,6
5611,4810,Not Delivered,2:24:46,13
5612,8195,Not Delivered,3:56:41,16
5613,7005,Not Delivered,16:48:47,3
5614,509,Order,21:32:48,4
5615,1438,Not Delivered,16:24:12,13
5616,1574,Not Delivered,10:05:17,15
5617,9537,Order,14:58:42,11
5618,3566,Delivered,2:42:35,16
5619,9266,Not Delivered,2:11:58,16
5620,2685,Not Delivered,6:52:56,2
5621,4474,Not Delivered,3:42:20,9
5622,9162,Not Delivered,19:06:07,14
5623,8565,Delivered,20:02:47,4
5624,1733,Order,3:42:36,15
5625,6883,Delivered,16:12:02,18
5626,6661,Delivered,4:21:28,4
5627,8723,Not Delivered,5:48:51,8
5628,6086,Order,6:20:20,9
5629,6724,Delivered,1:20:19,2
5630,705,Order,2:38:58,6
5631,8541,Delivered,6:03:07,15
5632,1232,Not Delivered,3:17:32,20
5633,384,Delivered,2:38:55,12
5634,9058,Delivered,19:35:20,11
5635,2688,Order,9:27:20,12
5636,4415,Delivered,16:52:14,17
5637,1138,Delivered,16:48:35,11
5638,4998,Order,17:06:29,13
5639,3977,Delivered,6:44:44,10
5640,7306,Delivered,13:36:53,15
5641,3056,Delivered,23:49:28,15
5642,852,Order,21:09:25,4
5643,747,Not Delivered,22:10:34,15
5644,6544,Order,7:43:00,20
5645,9219,Order,6:05:24,19
5646,6939,Order,22:27:59,9
5647,2476,Order,16:54:08,7
5648,7651,Not Delivered,9:24:03,17
5649,7296,Not Delivered,2:10:55,13
5650,1159,Not Delivered,12:15:06,14
5651,6992,Not Delivered,12:25:54,3
5652,5241,Not Delivered,18:53:14,15
5653,3345,Not Delivered,"1 day, 0:28:35",18
5654,1183,Not Delivered,7:11:52,5
5655,5477,Not Delivered,12:17:24,17
5656,2368,Delivered,18:45:06,9
5657,5242,Delivered,1:07:17,5
5658,6633,Not Delivered,18:10:03,2
5659,6459,Not Delivered,16:55:54,11
5660,7468,Not Delivered,9:12:44,18
5661,5884,Not Delivered,14:47:48,20
5662,8174,Delivered,16:58:58,8
5663,5064,Order,14:22:18,2
5664,3016,Delivered,16:28:41,16
5665,7919,Delivered,5:42:50,9
5666,5193,Not Delivered,18:53:31,20
5667,7278,Not Delivered,6:25:01,7
5668,9056,Delivered,12:16:43,14
5669,6506,Delivered,1:37:47,18
5670,2014,Not Delivered,3:11:41,7
5671,8858,Order,16:44:50,8
5672,1637,Not Delivered,19:18:03,16
5673,8684,Delivered,6:18:41,3
5674,6673,Not Delivered,17:35:10,7
5675,961,Order,6:13:08,18
5676,3420,Order,21:31:01,12
5677,2002,Delivered,6:36:45,13
5678,3542,Order,6:47:03,9
5679,3510,Delivered,15:02:33,14
5680,820,Order,"1 day, 0:19:18",9
5681,9929,Not Delivered,7:57:56,12
5682,8707,Not Delivered,21:44:08,1
5683,6840,Not Delivered,16:33:43,10
5684,4694,Order,18:52:18,17
5685,3312,Not Delivered,7:35:51,2
5686,2388,Order,4:01:37,3
5687,5875,Order,13:35:05,17
5688,3519,Not Delivered,14:20:35,8
5689,6570,Not Delivered,8:57:16,13
5690,4023,Order,4:26:01,17
5691,1426,Delivered,13:10:16,2
5692,2352,Delivered,"1 day, 0:32:31",4
5693,1944,Order,3:10:11,6
5694,5633,Order,18:47:07,8
5695,490,Order,17:17:22,3
5696,7592,Not Delivered,"1 day, 0:33:14",13
5697,7257,Delivered,11:17:21,18
5698,2683,Delivered,4:54:54,1
5699,6964,Not Delivered,14:12:04,17
5700,2861,Not Delivered,21:33:39,17
5701,344,Not Delivered,"1 day, 0:37:20",14
5702,8482,Delivered,20:05:47,11
5703,6282,Order,10:59:22,10
5704,7110,Not Delivered,9:57:59,5
5705,7133,Delivered,17:12:10,15
5706,6970,Not Delivered,18:29:17,5
5707,4310,Order,21:50:36,12
5708,4845,Not Delivered,0:11:44,6
5709,4626,Delivered,"1 day, 0:54:28",13
5710,9581,Delivered,18:56:56,11
5711,2422,Not Delivered,15:11:42,19
5712,6233,Not Delivered,6:01:46,1
5713,7883,Not Delivered,10:03:57,1
5714,2145,Order,11:55:49,3
5715,9627,Not Delivered,20:54:12,10
5716,8909,Not Delivered,1:30:00,8
5717,1900,Not Delivered,3:01:01,12
5718,5126,Order,6:47:37,6
5719,3434,Not Delivered,22:02:45,11
5720,9011,Not Delivered,1:20:45,11
5721,4760,Delivered,6:06:44,6
5722,357,Not Delivered,6:36:25,3
5723,3646,Not Delivered,19:42:45,8
5724,7331,Order,21:28:48,14
5725,5164,Delivered,1:36:36,16
5726,1162,Not Delivered,0:23:58,9
5727,6410,Order,14:53:33,2
5728,9630,Order,5:31:26,4
5729,5144,Delivered,12:25:56,19
5730,8082,Not Delivered,2:57:49,14
5731,6313,Not Delivered,13:34:21,3
5732,9566,Delivered,19:24:01,17
5733,3043,Not Delivered,9:51:32,12
5734,7278,Not Delivered,16:26:09,7
5735,1780,Not Delivered,1:00:54,8
5736,4281,Order,"1 day, 0:39:53",18
5737,5321,Not Delivered,12:59:35,6
5738,6548,Order,11:18:08,3
5739,701,Delivered,23:25:43,3
5740,5312,Order,"1 day, 0:27:52",8
5741,2008,Not Delivered,17:34:29,1
5742,8808,Delivered,2:48:51,17
5743,8365,Not Delivered,14:34:17,10
5744,8141,Order,1:45:23,4
5745,6446,Delivered,20:38:15,20
5746,906,Delivered,9:18:30,3
5747,901,Order,8:00:39,3
5748,7504,Order,"1 day, 0:23:45",1
5749,231,Not Delivered,14:37:41,6
5750,5238,Delivered,18:49:23,5
5751,9497,Not Delivered,12:36:01,2
5752,7811,Order,14:22:30,1
5753,5009,Not Delivered,4:25:27,8
5754,7827,Order,9:56:53,18
5755,7483,Delivered,13:03:04,2
5756,6468,Order,16:20:41,20
5757,155,Not Delivered,17:25:54,8
5758,2926,Delivered,22:25:29,15
5759,9803,Not Delivered,3:10:02,7
5760,5230,Delivered,19:07:39,15
5761,3275,Not Delivered,13:35:25,11
5762,1885,Not Delivered,5:33:27,10
5763,6711,Order,12:56:09,3
5764,4863,Order,6:00:59,11
5765,8547,Delivered,5:59:51,10
5766,5769,Delivered,8:52:56,1
5767,3210,Delivered,10:43:43,14
5768,6539,Delivered,21:49:42,13
5769,3882,Not Delivered,18:13:06,7
5770,4356,Order,22:42:46,14
5771,439,Order,7:26:14,15
5772,3153,Order,1:11:23,20
5773,9858,Order,4:46:17,15
5774,9667,Delivered,11:52:08,7
5775,3054,Order,15:13:42,7
5776,2894,Delivered,16:03:14,1
5777,3774,Order,"1 day, 0:59:21",16
5778,1516,Delivered,13:40:54,19
5779,6182,Order,4:05:23,10
5780,3322,Order,17:16:26,12
5781,1012,Delivered,6:51:30,15
5782,8661,Delivered,0:23:58,19
5783,2292,Delivered,19:23:35,8
5784,9748,Not Delivered,14:50:31,13
5785,6584,Delivered,10:44:31,12
5786,1001,Order,23:41:05,7
5787,8262,Delivered,20:33:06,17
5788,2547,Delivered,15:48:10,16
5789,162,Order,15:51:16,6
5790,8659,Delivered,1:36:50,9
5791,6470,Delivered,20:09:21,10
5792,2812,Order,15:05:45,19
5793,2474,Delivered,1:58:13,1
5794,2072,Delivered,13:36:48,15
5795,2298,Order,8:35:35,13
5796,8733,Delivered,11:32:57,8
5797,6997,Not Delivered,4:59:43,18
5798,5672,Not Delivered,9:47:09,15
5799,136,Not Delivered,23:07:19,17
5800,4426,Not Delivered,3:39:39,2
5801,7213,Order,13:59:17,19
5802,6394,Delivered,8:41:35,16
5803,1990,Delivered,15:42:07,17
5804,8209,Order,14:34:33,10
5805,3824,Order,17:52:15,1
5806,9735,Not Delivered,11:16:54,17
5807,5683,Order,19:03:37,16
5808,1204,Order,18:11:56,11
5809,7142,Not Delivered,15:15:07,15
5810,1689,Delivered,3:11:37,4
5811,5081,Not Delivered,0:18:34,12
5812,253,Order,"1 day, 0:10:25",19
5813,5539,Order,6:07:50,10
5814,845,Not Delivered,9:21:25,14
5815,8954,Order,14:48:09,16
5816,5226,Delivered,13:59:09,12
5817,5806,Not Delivered,19:01:40,16
5818,4050,Order,0:08:38,2
5819,5354,Not Delivered,8:38:12,4
5820,7971,Delivered,18:51:47,17
5821,2421,Delivered,4:37:17,16
5822,6628,Not Delivered,16:13:20,11
5823,8695,Delivered,8:27:02,9
5824,3410,Not Delivered,15:31:50,7
5825,6594,Order,12:48:50,10
5826,8438,Order,0:17:07,3
5827,2600,Not Delivered,5:25:12,19
5828,8891,Order,17:05:06,1
5829,8492,Delivered,17:24:01,12
5830,7882,Not Delivered,16:18:33,19
5831,9141,Not Delivered,2:27:55,9
5832,4435,Not Delivered,9:24:08,5
5833,2274,Not Delivered,3:20:58,18
5834,8943,Not Delivered,21:22:54,2
5835,7602,Delivered,6:11:50,17
5836,3824,Delivered,16:51:05,12
5837,2681,Not Delivered,5:07:13,4
5838,1817,Order,10:41:53,7
5839,3608,Order,3:05:35,17
5840,4363,Delivered,18:41:36,9
5841,2620,Delivered,12:35:30,11
5842,8202,Not Delivered,2:27:31,17
5843,7031,Delivered,13:27:08,8
5844,2271,Delivered,9:19:18,2
5845,2701,Order,14:15:52,4
5846,4974,Delivered,0:36:50,5
5847,5321,Order,19:03:09,3
5848,8490,Delivered,5:14:40,6
5849,9462,Delivered,6:14:13,3
5850,8567,Not Delivered,23:51:30,12
5851,3424,Order,23:08:35,4
5852,7430,Not Delivered,10:45:35,1
5853,7255,Order,23:00:09,5
5854,3917,Order,8:15:53,19
5855,8259,Order,7:17:20,8
5856,6576,Delivered,5:11:32,16
5857,1769,Delivered,13:32:22,8
5858,3149,Not Delivered,3:31:57,20
5859,210,Not Delivered,18:59:56,8
5860,2803,Order,18:37:34,5
5861,8527,Delivered,10:57:48,20
5862,8303,Delivered,19:39:11,12
5863,6378,Delivered,5:28:40,1
5864,1591,Order,9:36:31,14
5865,2615,Order,23:52:58,6
5866,147,Not Delivered,8:19:57,4
5867,2605,Order,2:06:07,16
5868,1839,Not Delivered,23:24:55,19
5869,416,Order,7:47:56,1
5870,6515,Order,13:09:56,14
5871,9542,Not Delivered,11:29:01,8
5872,7328,Order,16:25:47,16
5873,2322,Delivered,15:25:09,20
5874,3444,Delivered,22:32:50,15
5875,2280,Not Delivered,21:47:09,13
5876,1124,Order,3:09:18,13
5877,5298,Order,21:29:07,9
5878,8045,Delivered,20:11:48,10
5879,6317,Delivered,7:44:08,3
5880,8058,Delivered,4:32:12,7
5881,2435,Not Delivered,5:58:28,13
5882,7654,Delivered,22:10:13,9
5883,4005,Delivered,2:46:07,9
5884,9051,Not Delivered,6:25:04,3
5885,435,Delivered,17:35:22,10
5886,1669,Not Delivered,2:47:32,18
5887,7192,Not Delivered,16:32:00,19
5888,3939,Delivered,"1 day, 0:02:08",16
5889,2061,Delivered,18:46:31,8
5890,8615,Order,19:24:28,13
5891,2769,Order,"1 day, 0:19:26",5
5892,8551,Order,12:08:08,12
5893,3860,Not Delivered,21:26:06,13
5894,5145,Not Delivered,17:58:02,18
5895,1304,Delivered,19:58:37,2
5896,6432,Order,19:33:49,7
5897,2113,Order,9:04:30,17
5898,1931,Delivered,16:08:37,7
5899,4400,Delivered,17:48:56,10
5900,5783,Not Delivered,16:04:25,8
5901,9510,Delivered,7:03:11,13
5902,7878,Not Delivered,10:37:17,13
5903,354,Order,16:01:55,20
5904,7867,Not Delivered,11:35:31,15
5905,9943,Order,18:07:16,11
5906,1216,Order,2:27:29,9
5907,535,Order,22:57:41,7
5908,829,Delivered,4:24:26,17
5909,4393,Delivered,18:14:02,1
5910,1746,Not Delivered,0:39:09,17
5911,948,Not Delivered,4:04:54,7
5912,8416,Order,22:56:15,8
5913,9334,Order,5:52:54,2
5914,4942,Order,4:15:51,1
5915,2207,Order,23:38:22,20
5916,1628,Not Delivered,22:58:35,14
5917,146,Delivered,0:23:30,5
5918,4061,Order,11:01:00,1
5919,308,Not Delivered,0:47:20,4
5920,5945,Not Delivered,22:08:50,16
5921,8163,Not Delivered,12:57:05,4
5922,4003,Order,17:28:30,19
5923,8758,Order,19:20:29,15
5924,9912,Not Delivered,0:46:21,6
5925,8935,Not Delivered,18:12:47,9
5926,6131,Order,"1 day, 0:22:54",1
5927,939,Delivered,13:37:56,6
5928,7181,Delivered,13:07:02,2
5929,8517,Not Delivered,11:44:21,13
5930,3088,Delivered,10:25:05,14
5931,5769,Not Delivered,3:15:07,12
5932,1598,Order,14:16:50,14
5933,4031,Delivered,1:03:38,6
5934,3400,Not Delivered,10:32:43,1
5935,2593,Order,4:26:34,12
5936,4806,Not Delivered,19:03:33,16
5937,7317,Not Delivered,6:37:52,7
5938,430,Delivered,13:03:31,12
5939,1662,Not Delivered,13:41:41,3
5940,1523,Delivered,5:27:09,17
5941,2790,Order,1:07:46,17
5942,8332,Order,9:42:27,2
5943,9545,Delivered,8:13:18,11
5944,7038,Order,1:14:23,9
5945,2136,Order,4:28:46,2
5946,7348,Not Delivered,2:13:13,10
5947,3470,Not Delivered,14:15:17,15
5948,8308,Order,3:44:55,4
5949,819,Delivered,23:02:59,9
5950,5430,Order,18:38:27,20
5951,514,Delivered,0:50:14,12
5952,3262,Delivered,17:17:13,5
5953,807,Order,3:24:44,9
5954,2954,Not Delivered,0:39:21,1
5955,6177,Not Delivered,2:51:11,14
5956,2623,Not Delivered,10:03:44,4
5957,372,Order,0:47:47,12
5958,9023,Not Delivered,16:14:52,6
5959,471,Delivered,1:25:18,3
5960,2562,Delivered,11:09:17,9
5961,2416,Not Delivered,8:58:14,10
5962,9358,Order,16:58:26,2
5963,4594,Delivered,13:33:49,20
5964,8391,Order,6:02:28,6
5965,3490,Not Delivered,17:20:14,11
5966,5393,Not Delivered,22:31:52,14
5967,6694,Order,8:48:21,8
5968,5394,Delivered,13:26:31,16
5969,2946,Delivered,5:32:38,13
5970,4970,Delivered,17:11:22,5
5971,1705,Not Delivered,10:13:51,16
5972,5579,Not Delivered,4:21:18,5
5973,8396,Delivered,12:56:56,9
5974,4391,Not Delivered,11:31:10,9
5975,3683,Not Delivered,23:16:48,11
5976,3578,Order,6:14:23,18
5977,5586,Not Delivered,14:40:29,20
5978,4335,Delivered,"1 day, 0:09:02",2
5979,9473,Not Delivered,22:12:08,19
5980,6450,Delivered,2:12:19,7
5981,1226,Order,15:06:21,14
5982,4930,Delivered,10:16:16,17
5983,9547,Order,18:41:02,13
5984,3638,Order,6:54:46,6
5985,4059,Delivered,5:35:51,19
5986,235,Order,"1 day, 0:58:34",8
5987,1614,Delivered,13:50:31,11
5988,7478,Order,5:51:38,14
5989,769,Not Delivered,17:31:01,8
5990,8857,Order,10:30:31,9
5991,4154,Order,13:21:21,6
5992,7195,Not Delivered,8:01:04,18
5993,8437,Order,0:45:12,2
5994,9078,Not Delivered,22:14:44,8
5995,2239,Delivered,1:16:49,11
5996,7637,Delivered,23:14:04,18
5997,2987,Delivered,"1 day, 0:52:05",12
5998,1929,Not Delivered,"1 day, 0:03:40",16
5999,9356,Not Delivered,20:20:29,6
6000,4407,Delivered,2:43:44,2
6001,1765,Delivered,3:18:56,19
6002,1046,Delivered,8:18:45,4
6003,126,Not Delivered,5:08:21,17
6004,497,Delivered,14:54:52,17
6005,7575,Order,9:58:50,4
6006,3260,Order,"1 day, 0:45:09",7
6007,617,Order,20:06:31,16
6008,4550,Order,16:59:48,4
6009,2538,Order,14:10:19,7
6010,4961,Delivered,17:14:17,5
6011,8413,Delivered,7:14:19,13
6012,215,Delivered,20:31:26,6
6013,2115,Not Delivered,11:18:01,6
6014,1531,Delivered,12:32:12,12
6015,2485,Order,18:20:38,6
6016,5857,Delivered,13:39:10,2
6017,1352,Not Delivered,4:00:17,20
6018,894,Not Delivered,1:10:05,8
6019,5442,Order,14:13:27,20
6020,4884,Delivered,17:26:14,20
6021,6254,Order,5:19:02,6
6022,7559,Order,17:32:58,14
6023,103,Order,15:06:47,5
6024,1058,Order,9:39:26,7
6025,2516,Delivered,5:49:34,9
6026,7920,Not Delivered,2:29:44,18
6027,1789,Delivered,17:53:41,5
6028,9156,Order,0:25:06,3
6029,206,Delivered,23:43:33,10
6030,5631,Order,17:59:31,5
6031,2273,Delivered,1:17:57,4
6032,6253,Not Delivered,11:18:03,20
6033,3075,Not Delivered,"1 day, 0:43:00",14
6034,3041,Order,11:43:45,10
6035,9156,Delivered,0:08:38,11
6036,9367,Not Delivered,4:42:39,20
6037,8924,Delivered,"1 day, 0:55:32",3
6038,6692,Not Delivered,"1 day, 0:06:15",6
6039,2877,Order,17:38:49,6
6040,9683,Delivered,14:56:57,14
6041,4872,Delivered,4:12:41,16
6042,8794,Order,3:25:05,20
6043,4060,Order,8:40:21,15
6044,4824,Delivered,17:06:04,4
6045,9852,Order,13:43:12,17
6046,4840,Delivered,1:35:31,16
6047,7746,Not Delivered,11:25:26,9
6048,3218,Delivered,19:12:44,5
6049,7403,Order,18:46:21,8
6050,447,Not Delivered,1:40:59,8
6051,1989,Order,14:30:59,20
6052,5321,Not Delivered,1:00:44,15
6053,9539,Not Delivered,17:17:45,4
6054,2800,Not Delivered,15:04:50,9
6055,3903,Order,22:58:08,3
6056,2099,Not Delivered,12:03:57,5
6057,3272,Delivered,19:18:42,1
6058,6016,Delivered,19:28:03,11
6059,8670,Order,10:25:54,20
6060,9749,Delivered,5:18:38,10
6061,110,Delivered,11:30:24,2
6062,1447,Not Delivered,12:31:06,3
6063,2511,Delivered,22:25:00,9
6064,3148,Not Delivered,18:58:32,1
6065,8428,Delivered,15:23:52,5
6066,7993,Order,11:27:49,11
6067,6032,Order,0:48:08,20
6068,8507,Order,12:34:27,15
6069,6584,Order,10:56:20,11
6070,3947,Not Delivered,18:22:42,1
6071,1738,Not Delivered,5:55:04,11
6072,456,Not Delivered,4:40:06,9
6073,2141,Order,12:29:25,14
6074,6652,Order,16:45:38,9
6075,5487,Order,4:27:29,16
6076,8769,Not Delivered,20:53:34,2
6077,2030,Not Delivered,0:57:51,2
6078,9397,Not Delivered,23:33:17,1
6079,5122,Not Delivered,21:32:32,17
6080,5546,Not Delivered,"1 day, 0:50:39",17
6081,1691,Delivered,13:04:59,9
6082,6510,Delivered,16:33:10,10
6083,496,Order,2:44:18,20
6084,8021,Not Delivered,21:13:42,14
6085,5625,Not Delivered,2:39:27,9
6086,5281,Order,4:29:36,10
6087,7930,Not Delivered,1:07:12,7
6088,6907,Not Delivered,18:52:45,15
6089,6324,Order,20:53:48,4
6090,4459,Order,5:02:36,16
6091,7442,Not Delivered,7:46:16,8
6092,3525,Order,17:18:04,10
6093,534,Order,19:52:27,16
6094,4318,Order,9:38:55,8
6095,5902,Not Delivered,15:31:01,4
6096,4225,Not Delivered,3:56:30,8
6097,7558,Not Delivered,20:36:31,15
6098,5245,Delivered,17:17:23,17
6099,6448,Order,10:43:01,5
6100,1516,Delivered,15:41:07,13
6101,2703,Order,10:56:16,9
6102,2336,Delivered,10:25:03,14
6103,2582,Order,16:11:13,17
6104,891,Order,11:47:06,5
6105,5304,Not Delivered,20:50:54,11
6106,7048,Order,15:54:07,12
6107,3969,Delivered,23:11:50,13
6108,9385,Not Delivered,17:39:54,11
6109,9479,Order,"1 day, 0:18:01",9
6110,1782,Not Delivered,"1 day, 0:32:56",2
6111,2628,Delivered,10:33:51,4
6112,9933,Delivered,19:08:16,19
6113,301,Not Delivered,8:18:30,7
6114,4139,Not Delivered,3:12:20,12
6115,1332,Delivered,13:11:59,7
6116,5156,Not Delivered,20:36:06,18
6117,1552,Not Delivered,2:31:12,7
6118,3918,Order,2:39:38,4
6119,8464,Not Delivered,0:51:31,12
6120,3075,Order,7:16:46,6
6121,9370,Not Delivered,18:39:14,13
6122,2656,Not Delivered,"1 day, 0:53:44",17
6123,3482,Order,"1 day, 0:54:08",9
6124,7849,Not Delivered,6:22:56,8
6125,5473,Delivered,"1 day, 0:41:47",3
6126,6581,Order,15:36:05,13
6127,7282,Delivered,15:29:15,13
6128,7560,Order,7:32:48,15
6129,4568,Delivered,12:12:59,10
6130,7716,Not Delivered,11:44:41,14
6131,8844,Not Delivered,5:24:01,7
6132,943,Order,13:06:12,7
6133,6453,Not Delivered,"1 day, 0:15:16",15
6134,1209,Order,16:40:37,10
6135,5726,Order,7:54:39,11
6136,8837,Not Delivered,4:40:53,3
6137,6477,Not Delivered,9:30:09,3
6138,3579,Delivered,19:22:53,17
6139,4305,Delivered,14:43:43,4
6140,4425,Not Delivered,4:02:23,9
6141,147,Delivered,19:17:25,20
6142,6519,Delivered,8:09:16,2
6143,9746,Delivered,15:25:42,17
6144,2218,Not Delivered,11:44:08,2
6145,7182,Delivered,18:24:26,17
6146,9544,Not Delivered,8:50:06,16
6147,4957,Not Delivered,"1 day, 0:04:21",10
6148,7563,Delivered,8:41:12,16
6149,5644,Order,3:26:12,13
6150,4242,Not Delivered,0:33:50,8
6151,1406,Delivered,22:45:45,9
6152,2985,Order,21:27:33,19
6153,7622,Not Delivered,4:25:23,7
6154,3475,Delivered,5:49:03,11
6155,3827,Delivered,1:33:40,18
6156,3003,Delivered,16:27:21,15
6157,1973,Delivered,"1 day, 0:02:15",3
6158,3254,Delivered,23:45:45,6
6159,7188,Order,8:24:16,17
6160,7838,Delivered,9:02:52,14
6161,9395,Delivered,13:35:09,15
6162,4828,Order,17:42:36,3
6163,6074,Not Delivered,0:54:06,7
6164,2473,Not Delivered,10:19:19,1
6165,3806,Order,11:00:25,2
6166,9551,Order,8:22:49,18
6167,3107,Order,22:06:20,9
6168,1579,Order,13:22:41,17
6169,3662,Order,5:28:41,15
6170,2656,Order,21:30:19,12
6171,9292,Not Delivered,18:53:11,1
6172,7160,Not Delivered,1:38:09,2
6173,2672,Delivered,4:43:24,4
6174,337,Delivered,6:23:08,5
6175,6848,Order,2:18:08,7
6176,386,Delivered,17:05:16,12
6177,1490,Delivered,17:15:47,17
