order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4252,3,31,Paneer Butter Masala,16-02-2023,22:31:13,Completed,430
4253,1,42,Paneer Butter Masala,03-05-2023,18:34:40,Completed,297
4254,4,2,Pasta Alfredo,12-08-2023,22:23:07,Completed,597
4255,17,21,Butter Chicken,09-12-2023,14:57:18,Completed,535
4256,33,23,Veg Burger,04-10-2023,03:00:41,Completed,288
4257,12,23,Samosa,24-09-2023,01:12:01,Completed,361
4258,15,60,Paneer Lababdar,29-09-2023,17:18:43,Completed,581
4259,13,52,Mutton Biryani,15-08-2023,06:07:12,Completed,335
4260,14,9,Rajma Chawal,29-11-2023,07:33:41,Completed,368
4261,24,30,Veg Burger,22-11-2023,22:20:34,Completed,168
4262,18,13,Pasta Alfredo,09-11-2023,05:25:46,Completed,187
4263,8,8,Chole Bhature,14-02-2023,18:08:30,Completed,175
4264,10,47,Veg Biryani,16-06-2023,12:31:40,Completed,409
4265,15,7,Egg Curry,03-01-2023,10:44:37,Completed,446
4266,32,31,Mutton Biryani,20-09-2023,02:30:12,Completed,159
4267,4,59,Paneer Lababdar,12-02-2023,20:22:46,Completed,230
4268,23,35,Veg Biryani,09-03-2023,19:57:16,Completed,368
4269,20,24,Paneer Lababdar,22-07-2023,11:15:51,Completed,412
4270,1,33,Chole Bhature,11-03-2023,17:17:57,Completed,469
4271,26,40,Chole Bhature,31-12-2023,14:03:39,Completed,522
4272,20,27,Prawn Masala,24-09-2023,20:18:13,Completed,239
4273,19,24,Chicken Burger,04-05-2023,05:23:42,Completed,305
4274,22,35,Veg Biryani,27-07-2023,08:24:55,Completed,354
4275,19,40,Paneer Butter Masala,18-02-2023,05:59:37,Completed,461
4276,29,19,Chicken Burger,02-06-2023,06:40:20,Completed,352
4277,12,23,Paneer Butter Masala,28-12-2023,07:45:02,Completed,245
4278,19,39,Veg Burger,09-10-2023,09:38:52,Completed,342
4279,24,4,Pasta Alfredo,14-05-2023,18:27:17,Completed,510
4280,30,27,Rajma Chawal,02-01-2023,05:02:41,Completed,579
4281,28,56,Prawn Masala,14-12-2023,02:28:04,Completed,338
4282,23,43,Prawn Masala,05-06-2023,03:52:30,Completed,598
4283,31,28,Chole Bhature,21-06-2023,10:56:41,Completed,501
4284,18,34,Veg Biryani,12-02-2023,13:17:01,Completed,356
4285,13,8,Veg Biryani,23-08-2023,08:19:34,Completed,429
4286,26,8,Egg Curry,05-10-2023,20:14:13,Completed,592
4287,31,58,Pasta Alfredo,28-06-2023,23:16:22,Completed,560
4288,1,33,Prawn Masala,22-01-2023,13:27:34,Completed,481
4289,15,49,Veg Biryani,21-10-2023,18:07:27,Completed,346
4290,2,5,Mutton Biryani,06-06-2023,05:53:54,Completed,439
4291,9,58,Chicken Burger,02-11-2023,14:57:32,Completed,206
4292,16,40,Prawn Masala,15-10-2023,04:27:49,Completed,287
4293,28,58,Egg Curry,03-07-2023,05:58:52,Completed,273
4294,30,20,Egg Curry,29-07-2023,06:23:01,Completed,440
4295,7,21,Prawn Masala,25-03-2023,04:19:21,Completed,371
4296,22,51,Samosa,22-03-2023,22:11:04,Completed,309
4297,6,50,Butter Chicken,13-01-2023,01:00:27,Completed,174
4298,27,53,Veg Burger,23-05-2023,20:52:47,Completed,168
4299,30,2,Pasta Alfredo,15-05-2023,14:00:48,Completed,270
4300,32,54,Samosa,07-10-2023,19:36:01,Completed,441
4301,6,57,Samosa,17-11-2023,04:20:34,Completed,417
4302,29,49,Paneer Butter Masala,15-06-2023,01:51:28,Completed,554
4303,14,9,Chicken Biryani,18-02-2023,04:24:52,Completed,414
4304,24,28,Rajma Chawal,17-04-2023,11:59:44,Completed,194
4305,31,30,Masala Dosa,09-08-2023,20:16:57,Completed,491
4306,20,29,Masala Dosa,01-10-2023,03:48:44,Completed,353
4307,5,48,Prawn Masala,21-01-2023,16:18:58,Completed,504
4308,21,16,Masala Dosa,23-11-2023,09:46:50,Completed,585
4309,15,27,Masala Dosa,22-10-2023,01:45:23,Completed,594
4310,26,1,Veg Burger,03-12-2023,08:43:03,Completed,370
4311,17,54,Veg Burger,16-01-2023,16:35:44,Completed,272
4312,16,47,Mutton Biryani,01-09-2023,14:28:02,Completed,244
4313,12,36,Egg Curry,12-06-2023,16:08:58,Completed,151
4314,24,17,Rajma Chawal,17-03-2023,16:32:49,Completed,222
4315,10,16,Paneer Lababdar,22-02-2023,23:26:42,Completed,166
4316,29,15,Mutton Biryani,19-06-2023,14:58:08,Completed,415
4317,17,12,Chicken Burger,29-04-2023,10:15:06,Completed,280
4318,26,34,Mutton Biryani,06-02-2023,02:57:30,Completed,546
4319,23,7,Egg Curry,08-03-2023,18:32:07,Completed,474
4320,18,57,Masala Dosa,04-08-2023,06:16:49,Completed,326
4321,16,8,Prawn Masala,24-04-2023,19:51:13,Completed,467
4322,2,29,Chole Bhature,21-06-2023,10:58:50,Completed,233
4323,31,13,Chicken Burger,22-02-2023,12:36:14,Completed,522
4324,24,6,Chole Bhature,19-11-2023,16:08:52,Completed,390
4325,30,23,Butter Chicken,10-09-2023,10:33:06,Completed,569
4326,22,46,Egg Curry,24-05-2023,05:14:37,Completed,220
4327,4,37,Paneer Butter Masala,13-12-2023,13:23:58,Completed,348
4328,3,47,Butter Chicken,19-11-2023,11:26:08,Completed,502
4329,24,25,Chicken Biryani,26-04-2023,08:39:21,Completed,236
4330,28,33,Paneer Lababdar,04-12-2023,23:03:29,Completed,192
4331,18,46,Mutton Biryani,05-09-2023,03:51:48,Completed,449
4332,30,49,Chole Bhature,30-03-2023,16:47:32,Completed,235
4333,16,54,Chicken Burger,28-01-2023,12:38:25,Completed,435
4334,23,60,Pasta Alfredo,16-04-2023,08:12:04,Completed,514
4335,1,17,Chole Bhature,16-06-2023,00:22:00,Completed,516
4336,3,35,Chole Bhature,03-02-2023,09:18:43,Completed,430
4337,11,46,Chicken Burger,15-11-2023,20:00:23,Completed,499
4338,29,27,Rajma Chawal,21-06-2023,08:39:14,Completed,577
4339,5,59,Paneer Lababdar,24-05-2023,17:23:47,Completed,318
4340,20,10,Veg Burger,06-03-2023,06:33:24,Completed,395
4341,14,53,Paneer Butter Masala,30-05-2023,01:04:54,Completed,321
4342,17,59,Chicken Burger,15-10-2023,20:51:33,Completed,596
4343,9,21,Veg Burger,24-02-2023,11:36:37,Completed,265
4344,24,13,Samosa,01-01-2023,08:31:06,Completed,378
4345,7,37,Rajma Chawal,06-07-2023,13:06:15,Completed,313
4346,24,25,Paneer Butter Masala,13-05-2023,07:18:28,Completed,199
4347,12,21,Mutton Biryani,23-01-2023,05:53:10,Completed,167
4348,29,2,Pasta Alfredo,24-10-2023,03:44:05,Completed,364
4349,31,46,Paneer Butter Masala,30-04-2023,02:02:14,Completed,150
4350,23,42,Prawn Masala,15-09-2023,21:50:42,Completed,151
4351,12,3,Paneer Butter Masala,05-08-2023,22:56:18,Completed,578
4352,22,44,Chole Bhature,27-07-2023,05:49:23,Completed,453
4353,18,42,Masala Dosa,28-07-2023,08:43:35,Completed,323
4354,16,11,Veg Burger,14-12-2023,07:39:42,Completed,593
4355,7,48,Pasta Alfredo,07-09-2023,08:40:58,Completed,192
4356,20,45,Chole Bhature,18-06-2023,05:30:29,Completed,523
4357,11,46,Samosa,20-01-2023,15:53:54,Completed,294
4358,13,6,Samosa,14-09-2023,13:48:25,Completed,434
4359,8,11,Prawn Masala,08-06-2023,22:35:35,Completed,247
4360,2,22,Mutton Biryani,21-10-2023,16:19:51,Completed,405
4361,14,25,Chicken Biryani,15-09-2023,04:05:23,Completed,391
4362,19,53,Butter Chicken,28-04-2023,00:12:30,Completed,244
4363,11,10,Mutton Biryani,31-07-2023,15:20:50,Completed,523
4364,27,1,Butter Chicken,31-05-2023,10:56:13,Completed,277
4365,8,28,Egg Curry,08-06-2023,00:42:52,Completed,361
4366,31,36,Paneer Butter Masala,20-01-2023,14:09:02,Completed,541
4367,19,8,Butter Chicken,22-01-2023,05:44:03,Completed,385
4368,3,43,Masala Dosa,07-02-2023,07:33:15,Completed,212
4369,18,11,Chole Bhature,01-09-2023,10:17:00,Completed,285
4370,25,2,Paneer Butter Masala,22-06-2023,23:15:37,Completed,186
4371,21,35,Chicken Burger,09-03-2023,17:37:41,Completed,414
4372,21,56,Prawn Masala,26-03-2023,19:34:25,Completed,267
4373,11,54,Samosa,16-12-2023,15:46:10,Completed,303
4374,16,56,Egg Curry,22-06-2023,06:44:19,Completed,397
4375,3,42,Egg Curry,05-08-2023,06:50:57,Completed,363
4376,20,2,Butter Chicken,06-01-2023,06:18:14,Completed,235
4377,8,38,Masala Dosa,17-09-2023,09:50:07,Completed,183
4378,8,36,Samosa,11-04-2023,06:30:07,Completed,438
4379,25,45,Chole Bhature,26-08-2023,16:14:39,Completed,173
4380,18,6,Mutton Biryani,28-12-2023,04:29:52,Completed,455
4381,8,25,Chole Bhature,25-07-2023,01:33:12,Completed,498
4382,33,41,Chicken Biryani,19-05-2023,09:14:25,Completed,311
4383,31,58,Masala Dosa,20-03-2023,07:15:10,Completed,373
4384,32,51,Chicken Burger,24-04-2023,15:52:59,Completed,419
4385,15,60,Butter Chicken,17-11-2023,05:35:56,Completed,599
4386,29,59,Prawn Masala,15-09-2023,16:10:46,Completed,199
4387,10,3,Paneer Lababdar,01-01-2023,20:27:47,Completed,542
4388,31,25,Chicken Biryani,24-06-2023,14:56:39,Completed,534
4389,23,37,Chicken Biryani,04-07-2023,03:39:16,Completed,461
4390,1,27,Veg Biryani,29-03-2023,07:39:27,Completed,280
4391,23,35,Paneer Lababdar,19-11-2023,11:11:14,Completed,579
4392,14,57,Chicken Biryani,13-11-2023,09:55:12,Completed,242
4393,23,14,Prawn Masala,30-01-2023,21:16:04,Completed,600
4394,22,24,Paneer Lababdar,04-03-2023,16:16:30,Completed,492
4395,16,35,Pasta Alfredo,18-09-2023,12:39:38,Completed,268
4396,3,40,Pasta Alfredo,19-03-2023,07:55:30,Completed,406
4397,11,22,Chicken Burger,27-06-2023,05:21:57,Completed,311
4398,25,20,Chicken Burger,02-09-2023,15:57:32,Completed,313
4399,1,31,Veg Burger,19-04-2023,21:49:25,Completed,427
4400,12,12,Chicken Biryani,04-08-2023,18:01:27,Completed,316
4401,23,49,Egg Curry,10-01-2023,20:20:13,Completed,467
4402,25,24,Chole Bhature,14-04-2023,18:07:36,Completed,465
4403,12,46,Prawn Masala,23-11-2023,17:23:22,Completed,216
4404,10,8,Veg Biryani,22-07-2023,15:43:02,Completed,358
4405,5,46,Samosa,23-10-2023,03:46:39,Completed,325
4406,19,44,Veg Burger,21-02-2023,16:43:16,Completed,151
4407,14,31,Chicken Biryani,29-09-2023,07:37:40,Completed,431
4408,17,30,Chicken Burger,07-09-2023,03:33:07,Completed,306
4409,4,51,Paneer Butter Masala,23-01-2023,17:53:12,Completed,537
4410,22,11,Veg Biryani,07-04-2023,17:29:25,Completed,187
4411,9,31,Egg Curry,05-11-2023,00:11:47,Completed,308
4412,26,43,Butter Chicken,10-06-2023,04:21:43,Completed,334
4413,5,44,Veg Burger,03-05-2023,08:39:24,Completed,288
4414,29,55,Pasta Alfredo,27-08-2023,02:44:37,Completed,378
4415,14,23,Butter Chicken,07-10-2023,22:20:51,Completed,549
4416,13,16,Samosa,06-08-2023,02:58:30,Completed,263
4417,1,21,Rajma Chawal,19-08-2023,06:12:14,Completed,573
4418,24,42,Rajma Chawal,24-02-2023,06:36:46,Completed,575
4419,21,43,Rajma Chawal,02-05-2023,21:13:24,Completed,199
4420,2,39,Rajma Chawal,17-06-2023,09:17:05,Completed,547
4421,19,14,Paneer Butter Masala,17-08-2023,03:19:13,Completed,405
4422,12,28,Rajma Chawal,15-11-2023,20:53:52,Completed,579
4423,23,57,Mutton Biryani,27-11-2023,20:22:07,Completed,223
4424,4,39,Egg Curry,13-05-2023,13:08:04,Completed,333
4425,24,45,Egg Curry,09-04-2023,16:41:12,Completed,229
4426,19,24,Mutton Biryani,08-07-2023,17:53:48,Completed,290
4427,5,24,Chole Bhature,26-12-2023,11:48:13,Completed,409
4428,15,47,Prawn Masala,06-10-2023,21:06:56,Completed,320
4429,28,49,Samosa,14-08-2023,20:37:02,Completed,434
4430,24,20,Paneer Butter Masala,13-08-2023,08:57:51,Completed,353
4431,30,19,Paneer Butter Masala,01-01-2023,12:52:01,Completed,333
4432,12,38,Veg Biryani,08-08-2023,10:11:39,Completed,525
4433,3,14,Chole Bhature,21-04-2023,09:34:18,Completed,318
4434,3,14,Chicken Burger,16-01-2023,08:03:09,Completed,519
4435,11,59,Egg Curry,19-03-2023,05:48:30,Completed,442
4436,24,43,Egg Curry,20-09-2023,07:49:16,Completed,347
4437,20,42,Egg Curry,26-12-2023,14:52:50,Completed,298
4438,31,33,Prawn Masala,20-11-2023,13:44:01,Completed,261
4439,5,32,Veg Burger,16-12-2023,09:17:42,Completed,374
4440,19,52,Paneer Lababdar,04-12-2023,20:52:42,Completed,183
4441,31,1,Egg Curry,13-10-2023,09:26:28,Completed,236
4442,9,9,Egg Curry,09-11-2023,19:05:35,Completed,337
4443,32,21,Paneer Butter Masala,16-02-2023,09:00:30,Completed,397
4444,4,54,Samosa,15-08-2023,07:32:45,Completed,523
4445,7,51,Rajma Chawal,29-01-2023,06:58:51,Completed,227
4446,17,16,Paneer Butter Masala,03-11-2023,13:25:30,Completed,367
4447,8,34,Egg Curry,03-02-2023,03:31:02,Completed,478
4448,5,12,Paneer Lababdar,18-08-2023,15:56:52,Completed,251
4449,6,9,Egg Curry,24-10-2023,13:19:38,Completed,487
4450,32,17,Butter Chicken,13-04-2023,10:44:29,Completed,159
4451,28,23,Prawn Masala,25-01-2023,17:57:28,Completed,563
4452,12,11,Mutton Biryani,20-02-2023,01:10:28,Completed,201
4453,30,33,Mutton Biryani,05-09-2023,03:12:26,Completed,585
4454,16,19,Chicken Biryani,24-06-2023,18:50:47,Completed,588
4455,21,38,Egg Curry,22-12-2023,03:57:32,Completed,567
4456,17,35,Prawn Masala,07-01-2023,07:19:48,Completed,549
4457,2,54,Mutton Biryani,12-05-2023,16:31:18,Completed,418
4458,31,23,Chicken Biryani,27-03-2023,12:28:21,Completed,537
4459,32,39,Chicken Biryani,07-10-2023,16:09:43,Completed,247
4460,29,54,Veg Burger,09-04-2023,08:54:42,Completed,327
4461,33,58,Chicken Burger,27-02-2023,20:47:12,Completed,270
4462,11,34,Veg Biryani,14-06-2023,07:52:43,Completed,600
4463,24,46,Paneer Butter Masala,01-03-2023,23:14:44,Completed,574
4464,14,12,Rajma Chawal,14-07-2023,05:11:42,Completed,436
4465,10,48,Rajma Chawal,28-07-2023,17:19:20,Completed,390
4466,12,2,Veg Biryani,18-08-2023,15:51:41,Completed,266
4467,6,25,Veg Biryani,13-06-2023,20:31:51,Completed,485
4468,14,11,Chicken Biryani,31-01-2023,15:25:10,Completed,184
4469,30,29,Paneer Butter Masala,05-04-2023,14:04:17,Completed,172
4470,12,34,Mutton Biryani,06-01-2023,21:00:55,Completed,252
4471,23,55,Paneer Lababdar,28-02-2023,20:08:19,Completed,395
4472,28,42,Samosa,21-01-2023,01:25:02,Completed,402
4473,24,3,Veg Biryani,14-08-2023,13:50:19,Completed,173
4474,11,2,Chole Bhature,01-03-2023,14:54:52,Completed,394
4475,19,6,Veg Burger,15-09-2023,11:45:43,Completed,509
4476,25,7,Mutton Biryani,11-02-2023,07:53:33,Completed,322
4477,5,37,Butter Chicken,05-07-2023,16:58:18,Completed,177
4478,21,49,Chicken Biryani,02-10-2023,00:07:12,Completed,298
4479,8,28,Egg Curry,18-12-2023,01:44:19,Completed,446
4480,1,59,Samosa,26-04-2023,05:17:17,Completed,224
4481,25,34,Chole Bhature,15-09-2023,20:29:43,Completed,152
4482,24,27,Paneer Lababdar,11-12-2023,01:02:38,Completed,479
4483,29,6,Paneer Butter Masala,18-12-2023,11:51:45,Completed,458
4484,14,20,Chicken Biryani,14-12-2023,21:30:58,Completed,468
4485,24,24,Chicken Burger,29-01-2023,09:53:21,Completed,501
4486,29,51,Paneer Butter Masala,03-04-2023,15:08:17,Completed,522
4487,30,60,Chicken Burger,24-10-2023,14:31:00,Completed,396
4488,7,49,Paneer Butter Masala,21-12-2023,06:39:25,Completed,366
4489,27,14,Veg Biryani,18-05-2023,15:07:21,Completed,586
4490,7,51,Pasta Alfredo,18-07-2023,07:26:05,Completed,360
4491,15,51,Veg Biryani,19-05-2023,10:27:49,Completed,378
4492,10,19,Masala Dosa,21-02-2023,08:09:34,Completed,565
4493,12,21,Chicken Biryani,26-09-2023,17:33:34,Completed,164
4494,14,39,Samosa,19-09-2023,23:01:12,Completed,450
4495,17,26,Chicken Burger,09-10-2023,16:30:29,Completed,286
4496,11,3,Rajma Chawal,19-07-2023,20:15:39,Completed,397
4497,15,11,Paneer Butter Masala,27-05-2023,04:45:12,Completed,480
4498,6,55,Chicken Biryani,12-08-2023,11:10:29,Completed,310
4499,2,19,Pasta Alfredo,12-02-2023,05:48:08,Completed,578
4500,32,43,Paneer Butter Masala,28-07-2023,06:26:39,Completed,236
4501,20,15,Veg Biryani,02-04-2023,12:38:07,Completed,164
4502,5,45,Samosa,10-06-2023,21:14:05,Completed,404
4503,32,1,Samosa,15-02-2023,19:38:15,Completed,455
4504,20,6,Pasta Alfredo,23-01-2023,14:37:00,Completed,255
4505,30,48,Veg Biryani,14-06-2023,09:35:39,Completed,249
4506,4,28,Mutton Biryani,10-02-2023,11:33:43,Completed,382
4507,2,57,Chicken Biryani,20-05-2023,19:11:30,Completed,530
4508,32,48,Chicken Biryani,09-02-2023,01:41:03,Completed,540
4509,28,47,Rajma Chawal,19-07-2023,23:44:53,Completed,555
4510,5,1,Samosa,30-04-2023,13:36:42,Completed,573
4511,28,13,Prawn Masala,07-09-2023,05:16:50,Completed,342
4512,25,22,Paneer Lababdar,12-10-2023,10:54:04,Completed,505
4513,3,56,Chicken Burger,21-11-2023,20:40:10,Completed,422
4514,16,31,Paneer Butter Masala,04-02-2023,14:44:23,Completed,433
4515,15,29,Pasta Alfredo,21-02-2023,01:08:04,Completed,448
4516,20,48,Samosa,03-06-2023,00:12:39,Completed,171
4517,31,55,Egg Curry,02-02-2023,22:53:19,Completed,340
4518,22,33,Chole Bhature,28-11-2023,09:00:16,Completed,462
4519,26,28,Masala Dosa,14-02-2023,16:44:27,Completed,189
4520,18,15,Rajma Chawal,12-12-2023,01:08:29,Completed,444
4521,1,33,Veg Biryani,13-08-2023,06:01:26,Completed,315
4522,3,54,Rajma Chawal,09-10-2023,19:18:53,Completed,256
4523,6,43,Veg Burger,12-11-2023,12:17:04,Completed,532
4524,16,34,Chicken Burger,18-08-2023,22:23:01,Completed,566
4525,20,40,Egg Curry,02-08-2023,00:15:25,Completed,400
4526,33,45,Paneer Butter Masala,04-03-2023,03:52:35,Completed,329
4527,17,32,Prawn Masala,24-12-2023,17:04:59,Completed,253
4528,24,1,Paneer Lababdar,18-10-2023,13:30:26,Completed,554
4529,25,59,Veg Burger,01-03-2023,06:45:43,Completed,159
4530,31,8,Veg Burger,20-10-2023,05:31:52,Completed,413
4531,22,8,Veg Burger,21-12-2023,10:26:06,Completed,538
4532,3,34,Veg Burger,12-03-2023,23:21:57,Completed,174
4533,19,50,Veg Burger,07-11-2023,22:47:23,Completed,263
4534,10,59,Egg Curry,07-05-2023,20:04:51,Completed,357
4535,3,29,Samosa,02-06-2023,19:16:02,Completed,151
4536,7,54,Rajma Chawal,28-12-2023,08:23:06,Completed,456
4537,19,18,Chole Bhature,06-04-2023,07:16:45,Completed,211
4538,4,24,Pasta Alfredo,02-08-2023,05:14:33,Completed,544
4539,2,8,Paneer Lababdar,24-06-2023,09:17:45,Completed,224
4540,20,1,Mutton Biryani,13-07-2023,08:13:25,Completed,566
4541,22,51,Pasta Alfredo,28-10-2023,20:42:05,Completed,537
4542,2,38,Mutton Biryani,25-01-2023,17:35:09,Completed,423
4543,1,9,Paneer Lababdar,28-09-2023,12:43:29,Completed,425
4544,14,19,Veg Biryani,19-02-2023,15:33:00,Completed,209
4545,11,59,Masala Dosa,24-11-2023,01:21:31,Completed,346
4546,1,45,Chicken Biryani,19-03-2023,00:31:39,Completed,349
4547,28,25,Chicken Burger,12-01-2023,23:22:48,Completed,301
4548,12,13,Chicken Burger,01-12-2023,08:55:31,Completed,290
4549,12,32,Pasta Alfredo,01-04-2023,14:45:21,Completed,443
4550,23,23,Egg Curry,04-03-2023,05:45:17,Completed,164
4551,26,10,Veg Biryani,22-10-2023,05:38:03,Completed,576
4552,12,19,Egg Curry,14-06-2023,13:24:14,Completed,540
4553,20,23,Mutton Biryani,24-09-2023,09:29:02,Completed,244
4554,14,55,Veg Burger,16-03-2023,04:36:58,Completed,455
4555,16,19,Paneer Butter Masala,13-07-2023,03:42:48,Completed,490
4556,11,29,Pasta Alfredo,05-11-2023,06:28:57,Completed,574
4557,6,15,Prawn Masala,04-04-2023,13:21:30,Completed,417
4558,7,17,Chole Bhature,28-10-2023,05:51:03,Completed,161
4559,24,48,Veg Biryani,28-02-2023,07:06:08,Completed,541
4560,32,58,Samosa,16-07-2023,04:27:16,Completed,151
4561,10,31,Veg Biryani,01-04-2023,16:30:48,Completed,153
4562,22,25,Rajma Chawal,13-12-2023,08:52:40,Completed,206
4563,5,17,Masala Dosa,28-08-2023,08:21:37,Completed,253
4564,13,48,Pasta Alfredo,10-04-2023,22:43:48,Completed,440
4565,13,38,Pasta Alfredo,08-04-2023,16:53:03,Completed,556
4566,10,47,Chicken Burger,29-05-2023,18:11:50,Completed,396
4567,32,23,Chicken Burger,18-11-2023,09:28:38,Completed,377
4568,4,46,Chole Bhature,23-06-2023,20:48:00,Completed,197
4569,14,44,Paneer Butter Masala,11-11-2023,09:09:35,Completed,251
4570,18,16,Veg Biryani,29-01-2023,05:05:30,Completed,529
4571,1,52,Masala Dosa,14-08-2023,15:49:10,Completed,252
4572,23,32,Rajma Chawal,19-04-2023,06:26:49,Completed,468
4573,21,27,Butter Chicken,07-03-2023,09:39:46,Completed,198
4574,16,31,Prawn Masala,01-11-2023,14:33:53,Completed,246
4575,4,39,Veg Burger,20-08-2023,01:02:58,Completed,311
4576,9,39,Masala Dosa,10-01-2023,05:49:59,Completed,311
4577,18,19,Mutton Biryani,01-01-2024,23:47:26,Completed,453
4578,23,38,Paneer Lababdar,21-05-2023,17:40:43,Completed,170
4579,32,51,Veg Burger,16-08-2023,05:50:20,Completed,513
4580,13,15,Prawn Masala,13-11-2023,05:11:09,Completed,278
4581,4,32,Egg Curry,08-08-2023,08:57:38,Completed,266
4582,6,14,Butter Chicken,13-01-2023,15:08:07,Completed,242
4583,20,42,Paneer Butter Masala,30-06-2023,07:25:32,Completed,343
4584,11,19,Paneer Butter Masala,23-01-2023,12:50:50,Completed,470
4585,12,34,Egg Curry,28-12-2023,03:51:09,Completed,568
4586,21,2,Paneer Lababdar,03-12-2023,15:49:41,Completed,324
4587,21,29,Egg Curry,04-06-2023,12:09:48,Completed,376
4588,13,51,Prawn Masala,19-05-2023,18:47:06,Completed,285
4589,5,8,Prawn Masala,07-09-2023,23:00:08,Completed,588
4590,19,2,Paneer Lababdar,31-08-2023,22:42:29,Completed,426
4591,24,13,Chole Bhature,21-05-2023,12:18:40,Completed,241
4592,28,6,Veg Biryani,20-11-2023,13:49:42,Completed,535
4593,11,52,Chicken Biryani,07-09-2023,23:50:29,Completed,350
4594,19,30,Paneer Butter Masala,27-07-2023,05:49:50,Completed,462
4595,11,48,Prawn Masala,28-01-2023,18:58:05,Completed,201
4596,5,27,Veg Biryani,19-08-2023,22:42:19,Completed,406
4597,26,23,Samosa,26-07-2023,18:41:09,Completed,408
4598,9,52,Chicken Biryani,04-09-2023,02:48:11,Completed,407
4599,19,28,Chole Bhature,07-12-2023,03:32:51,Completed,324
4600,17,30,Prawn Masala,29-04-2023,13:21:11,Completed,153
4601,2,48,Chole Bhature,27-04-2023,20:43:04,Completed,354
4602,21,1,Egg Curry,21-09-2023,02:59:05,Completed,305
4603,15,11,Chole Bhature,18-07-2023,09:04:52,Completed,257
4604,29,9,Veg Burger,04-04-2023,12:05:34,Completed,179
4605,3,8,Rajma Chawal,25-03-2023,01:57:09,Completed,245
4606,22,31,Mutton Biryani,06-03-2023,23:44:23,Completed,235
4607,23,36,Veg Biryani,02-03-2023,20:05:53,Completed,511
4608,10,59,Masala Dosa,15-01-2023,16:10:05,Completed,522
4609,26,36,Egg Curry,05-08-2023,23:23:02,Completed,238
4610,31,48,Paneer Lababdar,17-02-2023,00:42:27,Completed,196
4611,7,56,Prawn Masala,04-11-2023,11:05:10,Completed,492
4612,10,48,Mutton Biryani,02-09-2023,02:08:04,Completed,311
4613,11,31,Masala Dosa,20-10-2023,11:57:10,Completed,573
4614,2,10,Samosa,22-08-2023,21:26:27,Completed,171
4615,18,52,Butter Chicken,08-05-2023,07:15:23,Completed,334
4616,4,28,Veg Biryani,18-08-2023,14:02:36,Completed,222
4617,30,33,Paneer Lababdar,29-11-2023,01:08:50,Completed,417
4618,7,44,Paneer Butter Masala,20-06-2023,06:05:41,Completed,594
4619,24,51,Chicken Burger,31-03-2023,22:18:05,Completed,182
4620,2,19,Prawn Masala,18-09-2023,12:00:18,Completed,197
4621,6,36,Butter Chicken,14-07-2023,02:50:20,Completed,306
4622,29,51,Prawn Masala,19-04-2023,12:13:50,Completed,226
4623,8,33,Chicken Biryani,22-07-2023,11:17:39,Completed,287
4624,5,33,Pasta Alfredo,02-03-2023,22:27:11,Completed,258
4625,8,30,Rajma Chawal,15-11-2023,23:57:43,Completed,500
4626,1,28,Mutton Biryani,20-08-2023,04:05:54,Completed,346
4627,5,37,Chicken Burger,29-10-2023,18:03:05,Completed,477
4628,4,19,Rajma Chawal,28-11-2023,09:34:39,Completed,551
4629,33,25,Samosa,25-07-2023,00:56:16,Completed,200
4630,32,60,Prawn Masala,24-09-2023,06:19:16,Completed,324
4631,3,31,Chole Bhature,01-09-2023,04:18:50,Completed,197
4632,2,2,Veg Burger,11-12-2023,20:29:11,Completed,292
4633,2,12,Chole Bhature,30-08-2023,16:33:58,Completed,275
4634,11,37,Samosa,26-03-2023,16:10:47,Completed,547
4635,32,4,Pasta Alfredo,19-10-2023,18:23:01,Completed,299
4636,23,56,Prawn Masala,02-10-2023,01:37:00,Completed,323
4637,23,56,Paneer Lababdar,24-02-2023,13:50:28,Completed,251
4638,22,56,Paneer Lababdar,05-07-2023,20:13:16,Completed,299
4639,5,28,Egg Curry,18-01-2023,12:07:28,Completed,336
4640,7,16,Samosa,27-08-2023,12:23:47,Completed,528
4641,14,8,Masala Dosa,30-05-2023,11:27:22,Completed,326
4642,27,58,Chicken Burger,02-04-2023,14:51:47,Completed,595
4643,21,23,Chole Bhature,12-03-2023,22:11:48,Completed,585
4644,15,38,Pasta Alfredo,23-04-2023,14:54:47,Completed,473
4645,17,49,Chicken Biryani,21-02-2023,15:31:52,Completed,422
4646,21,30,Paneer Butter Masala,09-09-2023,12:11:34,Completed,588
4647,5,26,Rajma Chawal,17-10-2023,09:03:12,Completed,502
4648,1,59,Chole Bhature,15-01-2023,09:48:51,Completed,307
4649,12,19,Masala Dosa,07-08-2023,10:33:02,Completed,493
4650,26,49,Mutton Biryani,20-06-2023,12:36:04,Completed,202
4651,4,20,Paneer Lababdar,22-06-2023,04:47:04,Completed,464
4652,13,37,Samosa,16-11-2023,02:50:25,Completed,291
4653,5,59,Pasta Alfredo,17-06-2023,12:34:46,Completed,518
4654,24,38,Chicken Burger,28-01-2023,11:10:53,Completed,372
4655,7,53,Rajma Chawal,18-07-2023,23:54:01,Completed,353
4656,20,31,Prawn Masala,13-02-2023,02:46:48,Completed,213
4657,11,17,Prawn Masala,16-08-2023,07:37:03,Completed,213
